RECORDING_SESSION_LABEL,IA_ID,IA_LABEL,item,DATA_FILE,EYE_USED,IA_AREA,IA_AVERAGE_FIX_PUPIL_SIZE,IA_BOTTOM,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_FIRST_FIXATION_RUN_INDEX,IA_FIRST_FIXATION_TIME,IA_FIRST_FIXATION_VISITED_IA_COUNT,IA_FIRST_FIXATION_X,IA_FIRST_FIXATION_Y,IA_FIRST_FIX_PROGRESSIVE,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_END_TIME,IA_FIRST_RUN_FIXATION_%,IA_FIRST_RUN_FIXATION_COUNT,IA_FIRST_RUN_START_TIME,IA_FIRST_SACCADE_AMPLITUDE,IA_FIRST_SACCADE_ANGLE,IA_FIRST_SACCADE_END_TIME,IA_FIRST_SACCADE_START_TIME,IA_FIXATION_%,IA_FIXATION_COUNT,IA_FSA_COUNT_1,IA_FSA_COUNT_2,IA_FSA_COUNT_3,IA_FSA_COUNT_4,IA_FSA_DURATION_1,IA_FSA_DURATION_2,IA_FSA_DURATION_3,IA_FSA_DURATION_4,IA_GROUP,IA_LAST_FIXATION_DURATION,IA_LAST_FIXATION_TIME,IA_LAST_FIXATION_X,IA_LAST_FIXATION_Y,IA_LAST_SACCADE_AMPLITUDE,IA_LAST_SACCADE_ANGLE,IA_LAST_SACCADE_END_TIME,IA_LAST_SACCADE_START_TIME,IA_LEFT,IA_LEGAL,IA_MAX_FIX_PUPIL_SIZE,IA_MIN_FIX_PUPIL_SIZE,IA_POINTS,IA_REGRESSION_IN,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT,IA_REGRESSION_OUT_COUNT,IA_REGRESSION_OUT_FULL,IA_REGRESSION_OUT_FULL_COUNT,IA_REGRESSION_PATH_DURATION,IA_RIGHT,IA_RUN_COUNT,IA_SECOND_FIXATION_DURATION,IA_SECOND_FIXATION_RUN,IA_SECOND_FIXATION_TIME,IA_SECOND_FIXATION_X,IA_SECOND_FIXATION_Y,IA_SECOND_RUN_DWELL_TIME,IA_SECOND_RUN_END_TIME,IA_SECOND_RUN_FIXATION_%,IA_SECOND_RUN_FIXATION_COUNT,IA_SECOND_RUN_START_TIME,IA_SELECTIVE_REGRESSION_PATH_DURATION,IA_SKIP,IA_SPILLOVER,IA_THIRD_FIXATION_DURATION,IA_THIRD_FIXATION_RUN,IA_THIRD_FIXATION_TIME,IA_THIRD_FIXATION_X,IA_THIRD_FIXATION_Y,IA_THIRD_RUN_DWELL_TIME,IA_THIRD_RUN_END_TIME,IA_THIRD_RUN_FIXATION_%,IA_THIRD_RUN_START_TIME,IA_TOP,IA_TYPE,IP_END_TIME,IP_LABEL,IP_START_TIME,TRIAL_DWELL_TIME,TRIAL_FIXATION_COUNT,TRIAL_INDEX,TRIAL_LABEL,TRIAL_START_TIME,locationList,temp,targetloc,competloc,unrel1loc,unrel2loc,RESPONSE_ACC,RESPONSE_CHOICE,DISPLAY_TIME,MOUSE_TIME,RESPONSE_RT,prac,trialtype,word,target,competitor,u1,u2,audiofile,block,targetduration,list,arraylatency,compoverlap
16acl2,2,COMPET_IA ,119,16acl2.edf,RIGHT,50625,.,305,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,144,0,.,.,.,.,.,.,.,.,.,.,369,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5500689,Full Trial Period,5497822,2856,1,67,Trial: 67,5497822,"[(768, 576), (256, 192), (768, 192), (256, 576)]",None,"(768, 576)","(256, 192)","(768, 192)","(256, 576)",1,TARGET,735392.5521,736684.047,409.4949175,1,Filler,rope,rope.jpg,couch.jpg,thief.jpg,dirt.jpg,ropeC.wav,2,456,L2,471,x
16acl2,3,UNREL1_IA ,119,16acl2.edf,RIGHT,50625,.,305,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,656,0,.,.,.,.,.,.,.,.,.,.,881,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5500689,Full Trial Period,5497822,2856,1,67,Trial: 67,5497822,"[(768, 576), (256, 192), (768, 192), (256, 576)]",None,"(768, 576)","(256, 192)","(768, 192)","(256, 576)",1,TARGET,735392.5521,736684.047,409.4949175,1,Filler,rope,rope.jpg,couch.jpg,thief.jpg,dirt.jpg,ropeC.wav,2,456,L2,471,x
16acl2,4,UNREL2_IA ,119,16acl2.edf,RIGHT,50625,.,689,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,144,0,.,.,.,.,.,.,.,.,.,.,369,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5500689,Full Trial Period,5497822,2856,1,67,Trial: 67,5497822,"[(768, 576), (256, 192), (768, 192), (256, 576)]",None,"(768, 576)","(256, 192)","(768, 192)","(256, 576)",1,TARGET,735392.5521,736684.047,409.4949175,1,Filler,rope,rope.jpg,couch.jpg,thief.jpg,dirt.jpg,ropeC.wav,2,456,L2,471,x
16acl2,1,TARGET_IA ,109,16acl2.edf,RIGHT,50625,1270,689,376,0.1202,376,8,4,2924,2,694.9,554.4,0,376,3298,0.1,1,2924,12.45,-45.71,2922,2868,0.1,1,0,0,0,1,0,0,0,132,.,376,2924,694.9,554.4,12.45,-45.71,2922,2868,656,0,1270,1270,.,1,1,0,0,0,0,376,881,1,.,.,.,.,.,.,.,.,.,.,376,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5506541,Full Trial Period,5502598,3128,10,68,Trial: 68,5502598,"[(768, 576), (256, 576), (256, 192), (768, 192)]",None,"(768, 576)","(256, 576)","(256, 192)","(768, 192)",1,TARGET,740156.7531,742547.438,1508.684918,1,Filler,howl,howl.jpg,vine.jpg,boar.jpg,wed.jpg,howlC.wav,2,442,L2,447,x
16acl2,2,COMPET_IA ,109,16acl2.edf,RIGHT,50625,1074,689,280,0.0895,280,5,2,2216,0,304.8,472.3,1,280,2494,0.1,1,2216,3.48,-154.82,2214,2188,0.1,1,0,0,1,0,0,0,164,0,.,280,2216,304.8,472.3,3.48,-154.82,2214,2188,144,0,1074,1074,.,0,0,0,0,0,0,280,369,1,.,.,.,.,.,.,.,.,.,.,280,0,164,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5506541,Full Trial Period,5502598,3128,10,68,Trial: 68,5502598,"[(768, 576), (256, 576), (256, 192), (768, 192)]",None,"(768, 576)","(256, 576)","(256, 192)","(768, 192)",1,TARGET,740156.7531,742547.438,1508.684918,1,Filler,howl,howl.jpg,vine.jpg,boar.jpg,wed.jpg,howlC.wav,2,442,L2,447,x
16acl2,3,UNREL1_IA ,109,16acl2.edf,RIGHT,50625,1148.5,305,308,0.0985,164,6,3,2544,1,211.3,90.8,1,308,2866,0.2,2,2544,8.72,102.99,2542,2496,0.2,2,1,0,1,0,376,0,144,0,.,144,2724,180.2,124.7,0.75,-134.02,2722,2708,144,1,1162,1135,.,0,0,1,1,1,1,684,369,1,144,1,2724,180.2,124.7,.,.,.,.,.,308,0,132,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5506541,Full Trial Period,5502598,3128,10,68,Trial: 68,5502598,"[(768, 576), (256, 576), (256, 192), (768, 192)]",None,"(768, 576)","(256, 576)","(256, 192)","(768, 192)",1,TARGET,740156.7531,742547.438,1508.684918,1,Filler,howl,howl.jpg,vine.jpg,boar.jpg,wed.jpg,howlC.wav,2,442,L2,447,x
16acl2,4,UNREL2_IA ,109,16acl2.edf,RIGHT,50625,1234,305,564,0.1803,132,9,5,3348,3,682.7,248.1,1,564,3938,0.2,2,3348,6.7,95.47,3346,3300,0.2,2,0,0,0,1,0,0,0,432,.,432,3508,720.4,147,2.25,85.81,3506,3480,656,1,1240,1228,.,0,0,0,0,0,0,564,881,1,432,1,3508,720.4,147,.,.,.,.,.,564,0,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5506541,Full Trial Period,5502598,3128,10,68,Trial: 68,5502598,"[(768, 576), (256, 576), (256, 192), (768, 192)]",None,"(768, 576)","(256, 576)","(256, 192)","(768, 192)",1,TARGET,740156.7531,742547.438,1508.684918,1,Filler,howl,howl.jpg,vine.jpg,boar.jpg,wed.jpg,howlC.wav,2,442,L2,447,x
16acl2,1,TARGET_IA ,70,16acl2.edf,RIGHT,50625,1256,305,648,0.2051,648,4,3,2288,1,269.7,182.5,0,648,2934,0.1667,1,2288,8.33,168.43,2286,2240,0.1667,1,0,1,0,0,0,364,0,0,.,648,2288,269.7,182.5,8.33,168.43,2286,2240,144,0,1256,1256,.,1,1,0,0,0,0,648,369,1,.,.,.,.,.,.,.,.,.,.,648,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5511505,Full Trial Period,5507932,3160,6,69,Trial: 69,5507932,"[(256, 192), (768, 576), (256, 576), (768, 192)]",None,"(256, 192)","(768, 576)","(256, 576)","(768, 192)",1,TARGET,745539.4721,747514.686,1093.213918,1,ACTCAT,lake,lake.jpg,clay.jpg,post.jpg,dime.jpg,lakeC.wav,2,427,L2,509,BCA
16acl2,2,COMPET_IA ,70,16acl2.edf,RIGHT,50625,1322,689,364,0.1152,364,5,4,3008,2,686,652.3,0,364,3370,0.1667,1,3008,12.15,-54.43,3006,2936,0.1667,1,0,0,1,0,0,0,152,0,.,364,3008,686,652.3,12.15,-54.43,3006,2936,656,0,1322,1322,.,0,0,0,0,0,0,364,881,1,.,.,.,.,.,.,.,.,.,.,364,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5511505,Full Trial Period,5507932,3160,6,69,Trial: 69,5507932,"[(256, 192), (768, 576), (256, 576), (768, 192)]",None,"(256, 192)","(768, 576)","(256, 576)","(768, 192)",1,TARGET,745539.4721,747514.686,1093.213918,1,ACTCAT,lake,lake.jpg,clay.jpg,post.jpg,dime.jpg,lakeC.wav,2,427,L2,509,BCA
16acl2,3,UNREL1_IA ,70,16acl2.edf,RIGHT,50625,1238,689,152,0.0481,152,6,5,3420,3,189.3,607.1,0,152,3570,0.1667,1,3420,8.9,175.61,3418,3372,0.1667,1,0,0,0,0,0,0,0,0,.,152,3420,189.3,607.1,8.9,175.61,3418,3372,144,0,1238,1238,.,0,0,0,0,0,0,152,369,1,.,.,.,.,.,.,.,.,.,.,152,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5511505,Full Trial Period,5507932,3160,6,69,Trial: 69,5507932,"[(256, 192), (768, 576), (256, 576), (768, 192)]",None,"(256, 192)","(768, 576)","(256, 576)","(768, 192)",1,TARGET,745539.4721,747514.686,1093.213918,1,ACTCAT,lake,lake.jpg,clay.jpg,post.jpg,dime.jpg,lakeC.wav,2,427,L2,509,BCA
16acl2,4,UNREL2_IA ,70,16acl2.edf,RIGHT,50625,1221,305,292,0.0924,292,3,2,1948,0,711.8,251,1,292,2238,0.1667,1,1948,4.88,46.55,1946,1904,0.1667,1,1,0,0,0,648,0,0,0,.,292,1948,711.8,251,4.88,46.55,1946,1904,656,0,1221,1221,.,0,0,1,1,1,1,1456,881,1,.,.,.,.,.,.,.,.,.,.,292,0,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5511505,Full Trial Period,5507932,3160,6,69,Trial: 69,5507932,"[(256, 192), (768, 576), (256, 576), (768, 192)]",None,"(256, 192)","(768, 576)","(256, 576)","(768, 192)",1,TARGET,745539.4721,747514.686,1093.213918,1,ACTCAT,lake,lake.jpg,clay.jpg,post.jpg,dime.jpg,lakeC.wav,2,427,L2,509,BCA
16acl2,1,TARGET_IA ,98,16acl2.edf,RIGHT,50625,1120,305,232,0.0678,232,5,4,3624,2,228.1,117.9,0,232,3854,0.2,1,3624,11.06,90.78,3622,3560,0.2,1,0,0,0,0,0,0,0,0,.,232,3624,228.1,117.9,11.06,90.78,3622,3560,144,0,1120,1120,.,1,1,0,0,0,0,232,369,1,.,.,.,.,.,.,.,.,.,.,232,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5517073,Full Trial Period,5513180,3424,5,70,Trial: 70,5513180,"[(256, 192), (768, 192), (256, 576), (768, 576)]",None,"(256, 192)","(768, 192)","(256, 576)","(768, 576)",1,TARGET,750671.4391,753075.524,1522.084918,1,Anadrome,skates,skates.jpg,steaks.jpg,farms.jpg,plugged.jpg,skatesC.wav,2,706,L2,385,CBA
16acl2,2,COMPET_IA ,98,16acl2.edf,RIGHT,50625,.,305,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,656,0,.,.,.,.,.,.,.,.,.,.,881,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5517073,Full Trial Period,5513180,3424,5,70,Trial: 70,5513180,"[(256, 192), (768, 192), (256, 576), (768, 576)]",None,"(256, 192)","(768, 192)","(256, 576)","(768, 576)",1,TARGET,750671.4391,753075.524,1522.084918,1,Anadrome,skates,skates.jpg,steaks.jpg,farms.jpg,plugged.jpg,skatesC.wav,2,706,L2,385,CBA
16acl2,3,UNREL1_IA ,98,16acl2.edf,RIGHT,50625,1203,689,468,0.1367,468,4,3,3092,1,215.2,630.2,0,468,3558,0.2,1,3092,9.58,-173.87,3090,3040,0.2,1,1,0,0,0,232,0,0,0,.,468,3092,215.2,630.2,9.58,-173.87,3090,3040,144,0,1203,1203,.,1,1,0,0,1,1,700,369,1,.,.,.,.,.,.,.,.,.,.,468,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5517073,Full Trial Period,5513180,3424,5,70,Trial: 70,5513180,"[(256, 192), (768, 192), (256, 576), (768, 576)]",None,"(256, 192)","(768, 192)","(256, 576)","(768, 576)",1,TARGET,750671.4391,753075.524,1522.084918,1,Anadrome,skates,skates.jpg,steaks.jpg,farms.jpg,plugged.jpg,skatesC.wav,2,706,L2,385,CBA
16acl2,4,UNREL2_IA ,98,16acl2.edf,RIGHT,50625,1195,689,324,0.0946,324,3,2,2716,0,748.1,575.2,1,324,3038,0.2,1,2716,4.49,-44.06,2714,2676,0.2,1,0,0,1,0,0,0,468,0,.,324,2716,748.1,575.2,4.49,-44.06,2714,2676,656,0,1195,1195,.,0,0,1,1,1,1,1024,881,1,.,.,.,.,.,.,.,.,.,.,324,0,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5517073,Full Trial Period,5513180,3424,5,70,Trial: 70,5513180,"[(256, 192), (768, 192), (256, 576), (768, 576)]",None,"(256, 192)","(768, 192)","(256, 576)","(768, 576)",1,TARGET,750671.4391,753075.524,1522.084918,1,Anadrome,skates,skates.jpg,steaks.jpg,farms.jpg,plugged.jpg,skatesC.wav,2,706,L2,385,CBA
16acl2,1,TARGET_IA ,65,16acl2.edf,RIGHT,50625,1429.4,689,1364,0.2227,196,11,6,3536,3,696.5,557.8,0,764,4310,0.1053,2,3536,8.62,3.25,3534,3488,0.2632,5,3,0,1,0,968,0,448,0,.,60,6788,749.5,520.9,1.26,25.01,6786,6768,656,0,1481,1395,.,1,2,0,0,0,0,764,881,2,568,1,3744,663.4,554.3,600,6846,0.1579,3,6212,764,1,.,200,2,6212,726.5,576.6,.,.,.,.,464,RECTANGLE,5526333,Full Trial Period,5519482,6124,19,71,Trial: 71,5519482,"[(768, 576), (256, 576), (256, 192), (768, 192)]",None,"(768, 576)","(256, 576)","(256, 192)","(768, 192)",1,TARGET,757073.8701,762345.962,4390.091918,1,ACTCAT,amp,amp.jpg,map.jpg,cot.jpg,bug.jpg,ampC.wav,2,444,L2,483,BAC
16acl2,2,COMPET_IA ,65,16acl2.edf,RIGHT,50625,1334.5,689,472,0.0771,248,9,5,3000,2,174.5,542,0,472,3486,0.1053,2,3000,8.14,-96.84,2998,2948,0.1053,2,1,1,0,0,196,224,0,0,.,224,3264,200.7,573.4,0.73,-73.17,3262,3248,144,0,1368,1301,.,1,1,0,0,1,1,1236,369,1,224,1,3264,200.7,573.4,.,.,.,.,.,472,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5526333,Full Trial Period,5519482,6124,19,71,Trial: 71,5519482,"[(768, 576), (256, 576), (256, 192), (768, 192)]",None,"(768, 576)","(256, 576)","(256, 192)","(768, 192)",1,TARGET,757073.8701,762345.962,4390.091918,1,ACTCAT,amp,amp.jpg,map.jpg,cot.jpg,bug.jpg,ampC.wav,2,444,L2,483,BAC
16acl2,3,UNREL1_IA ,65,16acl2.edf,RIGHT,50625,1317,305,1252,0.2044,376,8,4,2572,1,199.3,145.3,0,376,2946,0.0526,1,2572,7.12,135.51,2570,2528,0.1579,3,0,1,1,1,0,248,428,244,.,428,4828,200.6,121.9,0.95,140.23,4826,4812,144,0,1366,1268,.,0,0,0,0,1,1,2488,369,2,448,2,4364,238.1,157.9,876,5254,0.1053,2,4364,1252,1,.,428,2,4828,200.6,121.9,.,.,.,.,80,RECTANGLE,5526333,Full Trial Period,5519482,6124,19,71,Trial: 71,5519482,"[(768, 576), (256, 576), (256, 192), (768, 192)]",None,"(768, 576)","(256, 576)","(256, 192)","(768, 192)",1,TARGET,757073.8701,762345.962,4390.091918,1,ACTCAT,amp,amp.jpg,map.jpg,cot.jpg,bug.jpg,ampC.wav,2,444,L2,483,BAC
16acl2,4,UNREL2_IA ,65,16acl2.edf,RIGHT,50625,1335.33,305,1184,0.1933,344,5,2,1824,0,664.2,199.4,1,344,2166,0.0526,1,1824,4.63,49.5,1822,1784,0.1579,3,1,0,0,1,200,0,0,596,.,596,5564,738.4,166.3,1,11.82,5562,5548,656,0,1452,1203,.,0,0,1,1,1,1,4272,881,2,244,2,5304,678.5,178.2,840,6158,0.1053,2,5304,1184,0,.,596,2,5564,738.4,166.3,.,.,.,.,80,RECTANGLE,5526333,Full Trial Period,5519482,6124,19,71,Trial: 71,5519482,"[(768, 576), (256, 576), (256, 192), (768, 192)]",None,"(768, 576)","(256, 576)","(256, 192)","(768, 192)",1,TARGET,757073.8701,762345.962,4390.091918,1,ACTCAT,amp,amp.jpg,map.jpg,cot.jpg,bug.jpg,ampC.wav,2,444,L2,483,BAC
16acl2,1,TARGET_IA ,73,16acl2.edf,RIGHT,50625,1448.5,305,1008,0.3569,268,2,2,1696,0,245.2,163.8,1,1008,2918,0.5,2,1696,6.64,134.51,1694,1652,0.5,2,1,0,0,1,740,0,0,172,.,740,2180,242.7,159.8,0.36,-62.14,2178,1964,144,1,1453,1444,.,0,0,0,0,0,0,1008,369,1,740,1,2180,242.7,159.8,.,.,.,.,.,1008,0,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5530981,Full Trial Period,5527842,2824,4,72,Trial: 72,5527842,"[(256, 192), (256, 576), (768, 576), (768, 192)]",None,"(256, 192)","(256, 576)","(768, 576)","(768, 192)",1,TARGET,765348.5351,766978.771,748.2359175,1,ACTCAT,three,three.jpg,wreath.jpg,lot.jpg,fig.jpg,threeC.wav,2,553,L2,400,BCA
16acl2,2,COMPET_IA ,73,16acl2.edf,RIGHT,50625,.,689,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,144,0,.,.,.,.,.,.,.,.,.,.,369,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5530981,Full Trial Period,5527842,2824,4,72,Trial: 72,5527842,"[(256, 192), (256, 576), (768, 576), (768, 192)]",None,"(256, 192)","(256, 576)","(768, 576)","(768, 192)",1,TARGET,765348.5351,766978.771,748.2359175,1,ACTCAT,three,three.jpg,wreath.jpg,lot.jpg,fig.jpg,threeC.wav,2,553,L2,400,BCA
16acl2,3,UNREL1_IA ,73,16acl2.edf,RIGHT,50625,.,689,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,656,0,.,.,.,.,.,.,.,.,.,.,881,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5530981,Full Trial Period,5527842,2824,4,72,Trial: 72,5527842,"[(256, 192), (256, 576), (768, 576), (768, 192)]",None,"(256, 192)","(256, 576)","(768, 576)","(768, 192)",1,TARGET,765348.5351,766978.771,748.2359175,1,ACTCAT,three,three.jpg,wreath.jpg,lot.jpg,fig.jpg,threeC.wav,2,553,L2,400,BCA
16acl2,4,UNREL2_IA ,73,16acl2.edf,RIGHT,50625,1422,305,172,0.0609,172,4,3,2964,1,668.8,191,1,172,3134,0.25,1,2964,7.55,-3.61,2962,2920,0.25,1,0,0,0,0,0,0,0,0,.,172,2964,668.8,191,7.55,-3.61,2962,2920,656,0,1422,1422,.,0,0,0,0,0,0,172,881,1,.,.,.,.,.,.,.,.,.,.,172,0,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5530981,Full Trial Period,5527842,2824,4,72,Trial: 72,5527842,"[(256, 192), (256, 576), (768, 576), (768, 192)]",None,"(256, 192)","(256, 576)","(768, 576)","(768, 192)",1,TARGET,765348.5351,766978.771,748.2359175,1,ACTCAT,three,three.jpg,wreath.jpg,lot.jpg,fig.jpg,threeC.wav,2,553,L2,400,BCA
16acl2,1,TARGET_IA ,113,16acl2.edf,RIGHT,50625,1274,305,464,0.1703,464,5,2,1832,0,271.3,197.6,1,464,2294,0.125,1,1832,5.91,138.8,1830,1788,0.125,1,0,1,0,0,0,288,0,0,.,464,1832,271.3,197.6,5.91,138.8,1830,1788,144,1,1274,1274,.,0,0,0,0,0,0,464,369,1,.,.,.,.,.,.,.,.,.,.,464,0,288,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5535695,Full Trial Period,5532540,2724,8,73,Trial: 73,5532540,"[(256, 192), (768, 192), (256, 576), (768, 576)]",None,"(256, 192)","(768, 192)","(256, 576)","(768, 576)",1,TARGET,770096.0101,771697.711,719.7009175,1,Filler,dots,dots.jpg,cheek.jpg,bag.jpg,zip.jpg,dotsC.wav,2,525,L2,460,x
16acl2,2,COMPET_IA ,113,16acl2.edf,RIGHT,50625,1369.5,305,524,0.1924,288,6,3,2340,1,700.7,227.9,1,524,2878,0.25,2,2340,7.37,-3.76,2338,2296,0.25,2,0,1,0,1,0,236,0,220,.,236,2644,746.1,234.2,0.71,-14.02,2642,2628,656,1,1397,1342,.,0,0,0,0,0,0,524,881,1,236,1,2644,746.1,234.2,.,.,.,.,.,524,0,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5535695,Full Trial Period,5532540,2724,8,73,Trial: 73,5532540,"[(256, 192), (768, 192), (256, 576), (768, 576)]",None,"(256, 192)","(768, 192)","(256, 576)","(768, 576)",1,TARGET,770096.0101,771697.711,719.7009175,1,Filler,dots,dots.jpg,cheek.jpg,bag.jpg,zip.jpg,dotsC.wav,2,525,L2,460,x
16acl2,3,UNREL1_IA ,113,16acl2.edf,RIGHT,50625,.,689,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,144,0,.,.,.,.,.,.,.,.,.,.,369,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5535695,Full Trial Period,5532540,2724,8,73,Trial: 73,5532540,"[(256, 192), (768, 192), (256, 576), (768, 576)]",None,"(256, 192)","(768, 192)","(256, 576)","(768, 576)",1,TARGET,770096.0101,771697.711,719.7009175,1,Filler,dots,dots.jpg,cheek.jpg,bag.jpg,zip.jpg,dotsC.wav,2,525,L2,460,x
16acl2,4,UNREL2_IA ,113,16acl2.edf,RIGHT,50625,1497,689,220,0.0808,220,8,4,2932,2,740.8,605.4,1,220,3150,0.125,1,2932,7.76,-94.66,2930,2880,0.125,1,0,0,0,0,0,0,0,0,.,220,2932,740.8,605.4,7.76,-94.66,2930,2880,656,0,1497,1497,.,0,0,0,0,0,0,220,881,1,.,.,.,.,.,.,.,.,.,.,220,0,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5535695,Full Trial Period,5532540,2724,8,73,Trial: 73,5532540,"[(256, 192), (768, 192), (256, 576), (768, 576)]",None,"(256, 192)","(768, 192)","(256, 576)","(768, 576)",1,TARGET,770096.0101,771697.711,719.7009175,1,Filler,dots,dots.jpg,cheek.jpg,bag.jpg,zip.jpg,dotsC.wav,2,525,L2,460,x
16acl2,1,TARGET_IA ,110,16acl2.edf,RIGHT,50625,.,305,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,144,0,.,.,.,.,.,.,.,.,.,.,369,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5540193,Full Trial Period,5536902,2976,3,74,Trial: 74,5536902,"[(256, 192), (768, 576), (256, 576), (768, 192)]",None,"(256, 192)","(768, 576)","(256, 576)","(768, 192)",1,TARGET,774492.4461,776194.929,820.4829175,1,Filler,maze,maze.jpg,tooth.jpg,rag.jpg,kneel.jpg,mazeC.wav,2,687,L2,485,x
16acl2,2,COMPET_IA ,110,16acl2.edf,RIGHT,50625,.,689,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,656,0,.,.,.,.,.,.,.,.,.,.,881,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5540193,Full Trial Period,5536902,2976,3,74,Trial: 74,5536902,"[(256, 192), (768, 576), (256, 576), (768, 192)]",None,"(256, 192)","(768, 576)","(256, 576)","(768, 192)",1,TARGET,774492.4461,776194.929,820.4829175,1,Filler,maze,maze.jpg,tooth.jpg,rag.jpg,kneel.jpg,mazeC.wav,2,687,L2,485,x
16acl2,3,UNREL1_IA ,110,16acl2.edf,RIGHT,50625,.,689,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,144,0,.,.,.,.,.,.,.,.,.,.,369,0,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,464,RECTANGLE,5540193,Full Trial Period,5536902,2976,3,74,Trial: 74,5536902,"[(256, 192), (768, 576), (256, 576), (768, 192)]",None,"(256, 192)","(768, 576)","(256, 576)","(768, 192)",1,TARGET,774492.4461,776194.929,820.4829175,1,Filler,maze,maze.jpg,tooth.jpg,rag.jpg,kneel.jpg,mazeC.wav,2,687,L2,485,x
16acl2,4,UNREL2_IA ,110,16acl2.edf,RIGHT,50625,1388,305,268,0.0901,268,3,2,2944,0,723.3,241.5,1,268,3210,0.3333,1,2944,4.34,29.42,2942,2904,0.3333,1,0,0,0,0,0,0,0,0,.,268,2944,723.3,241.5,4.34,29.42,2942,2904,656,0,1388,1388,.,0,0,0,0,0,0,268,881,1,.,.,.,.,.,.,.,.,.,.,268,0,.,.,.,.,.,.,.,.,.,.,80,RECTANGLE,5540193,Full Trial Period,5536902,2976,3,74,Trial: 74,5536902,"[(256, 192), (768, 576), (256, 576), (768, 192)]",None,"(256, 192)","(768, 576)","(256, 576)","(768, 192)",1,TARGET,774492.4461,776194.929,820.4829175,1,Filler,maze,maze.jpg,tooth.jpg,rag.jpg,kneel.jpg,mazeC.wav,2,687,L2,485,x
